"ID_REF"	"GSM3175736"	"GSM3175737"	"GSM3175738"	"GSM3175739"	"GSM3175740"	"GSM3175741"
"TC1100012670.hg.1"	3.1235743	2.7493443	2.8584554	2.6368499	2.852371	2.8096004
"TC1100012671.hg.1"	3.5166306	3.5085547	3.5407288	3.439681	3.3937023	3.430305
"TC1100012677.hg.1"	5.357992	5.272274	5.6982145	5.411275	5.4262147	5.302804
"TC1100012681.hg.1"	7.079955	7.033142	6.923813	7.217301	7.3194847	7.564907
"TC1100012685.hg.1"	6.5908713	7.03581	6.741612	6.626663	6.724094	6.786613
"TC1100012686.hg.1"	6.7266707	6.4953337	6.400074	5.5453153	5.918275	6.0006385
"TC1100012687.hg.1"	7.4782143	7.5336127	7.4312873	7.184091	7.395865	7.476996
"TC1100012696.hg.1"	6.414355	6.6239686	6.412318	6.3813624	6.524726	6.3840485
"TC1100012698.hg.1"	5.4115095	5.685766	5.570207	5.450663	5.8315043	5.4403214
"TC1100012702.hg.1"	5.9696712	5.9900928	5.951236	6.234446	5.56148	5.8339252
"TC1100012708.hg.1"	8.7068	8.6352215	8.461406	8.869542	8.585474	8.705998
"TC1100012712.hg.1"	4.563055	4.6946096	5.021812	4.5482016	4.919895	4.776238
"TC1100012713.hg.1"	5.6277375	5.8857517	5.868003	5.620522	5.616131	5.946065
"TC1100012717.hg.1"	7.246014	7.0025597	7.028392	7.3912354	7.1697226	7.345478
"TC1100012722.hg.1"	4.5743265	3.9598372	4.196094	4.785182	4.731048	3.774276
"TC1100012730.hg.1"	7.5291915	7.489539	7.131327	7.973217	7.8573384	8.212054
"TC1100012735.hg.1"	9.827534	9.6996565	9.827704	9.704631	9.728929	9.737034
"TC1100012750.hg.1"	6.8732452	6.814921	6.5796585	6.801332	6.7023373	6.67003
"TC1100012753.hg.1"	4.603557	4.540881	4.913548	4.362938	5.194202	3.9854708
"TC1100012755.hg.1"	4.8990736	4.171804	4.3914075	4.5302763	4.7237506	4.257122
"TC1100012762.hg.1"	3.107101	2.9092221	2.9362872	3.0844514	3.0450299	2.6777785
"TC1100012775.hg.1"	9.181882	9.116474	9.126091	8.762154	8.674925	8.816973
"TC1100012786.hg.1"	2.8497698	2.9971645	2.8833675	3.1256602	3.1208918	3.2634895
"TC1100012791.hg.1"	6.3908706	6.8816776	6.2147713	6.0217214	6.4107094	6.5249405
"TC1100012793.hg.1"	4.804254	5.0073347	4.6239414	4.597547	4.6941047	4.554647
"TC1100012794.hg.1"	6.293615	6.177273	6.4359717	6.4442863	6.376087	6.712398
"TC1100012810.hg.1"	4.4298058	4.2717557	4.6204114	4.480371	4.7330556	4.4858446
"TC1100012811.hg.1"	6.923658	6.4918823	6.568472	6.4659634	6.7539167	6.798771
"TC1100012812.hg.1"	7.325091	7.2688675	7.368771	7.269455	7.652085	7.146913
"TC1100012831.hg.1"	6.419052	6.4948587	6.4328446	7.1385984	6.9192863	6.8411536
"TC1100012834.hg.1"	6.119271	5.8162994	5.663881	5.7016225	5.5706058	5.8717647
"TC1100012852.hg.1"	3.1748319	3.5565748	3.0722299	4.1536503	3.3652403	3.4088886
"TC1100012853.hg.1"	7.6676097	7.1312323	7.4314175	7.7444744	7.621932	7.589113
"TC1100012882.hg.1"	3.5605807	3.4416027	3.6068034	3.2546797	3.7296274	3.0966225
"TC1100012886.hg.1"	5.1293736	5.3860145	5.3809767	5.2761087	5.5030518	5.50964
"TC1100012902.hg.1"	3.1298199	3.4698696	3.3558986	3.717137	3.0635927	3.4223073
"TC1100012906.hg.1"	5.999409	6.5170255	6.3085027	6.52899	6.2122283	6.3523355
"TC1100012917.hg.1"	8.554711	8.67928	8.540115	8.675784	8.738655	8.656344
"TC1100012919.hg.1"	7.6006827	7.517864	7.578119	7.57224	7.5094943	7.7760777
"TC1100012930.hg.1"	5.5094957	5.3314157	5.538709	6.221022	5.644062	5.5884686
"TC1100012948.hg.1"	9.685312	9.794455	9.656486	9.586154	9.582823	9.824081
"TC1100012949.hg.1"	8.929314	8.742389	8.834204	9.083541	8.837692	9.186375
"TC1100012954.hg.1"	5.8175073	5.720189	5.632873	5.8998904	5.540138	5.209099
"TC1100012955.hg.1"	5.1438794	5.1167917	5.6729417	5.5089216	5.3220296	5.445709
"TC1100012956.hg.1"	5.631252	5.400984	5.7893205	5.7957726	5.4082274	6.0400286
"TC1100012957.hg.1"	4.3461595	4.3407164	4.6474366	4.508388	4.199427	4.537518
"TC1100012958.hg.1"	2.8148413	2.815284	2.7466345	2.6828363	3.1953557	2.9189117
"TC1100012959.hg.1"	8.411648	8.468458	8.431263	8.527835	8.527189	8.41342
"TC1100012960.hg.1"	5.3494587	5.338366	5.1458306	5.432658	5.2147565	5.19198
"TC1100012961.hg.1"	4.9307656	5.145962	4.9770303	4.7671866	4.74851	4.732904
"TC1100012962.hg.1"	7.4191246	7.260929	7.3819175	6.468982	6.4804053	6.384784
"TC1100012965.hg.1"	5.62832	6.230808	6.2498775	6.1597285	6.1370974	6.274376
"TC1100012966.hg.1"	9.827336	9.90601	9.798049	10.103217	10.280599	10.226356
"TC1100012969.hg.1"	4.635768	5.3141603	4.8760214	4.4518104	4.635999	4.8780913
"TC1100012974.hg.1"	10.546501	10.573036	10.611216	10.2663145	10.4823475	10.394252
"TC1100012976.hg.1"	9.776235	9.776063	10.003468	9.701556	9.744254	9.668148
"TC1100012980.hg.1"	3.9668634	3.9028156	3.9672177	3.9619246	3.7198908	3.7491887
"TC1100012981.hg.1"	10.505009	10.581343	10.625072	10.259926	10.252015	10.072304
"TC1100012984.hg.1"	8.072995	7.8747954	7.844907	8.284147	8.16909	8.290555
"TC1100012990.hg.1"	2.558594	2.45665	2.4267845	2.734883	2.695805	2.5487618
"TC1100012992.hg.1"	10.1742935	10.263233	10.306708	10.308756	10.333185	10.158067
"TC1100012994.hg.1"	5.8781643	6.078208	5.5507584	6.0123124	6.25771	6.0443916
"TC1100012995.hg.1"	7.9513416	7.8836226	8.005995	8.298003	8.171761	8.267697
"TC1100012997.hg.1"	8.880184	8.844135	8.7341385	8.826895	8.864672	8.928503
"TC1100013000.hg.1"	2.999024	3.1858258	3.8544247	3.0458436	2.7892883	3.1759975
"TC1100013001.hg.1"	5.794793	5.9263444	5.908587	5.986452	5.852946	5.912715
"TC1100013002.hg.1"	8.563653	8.615876	8.616647	8.780166	8.74718	8.806463
"TC1100013003.hg.1"	9.38481	9.41955	9.390597	9.676817	9.579319	9.634764
"TC1100013004.hg.1"	9.420066	9.391978	9.3552265	9.278918	9.335266	9.096206
"TC1100013005.hg.1"	9.033521	8.959693	9.056901	9.2443695	9.131698	9.158723
"TC1100013006.hg.1"	6.1686306	5.5555234	5.661529	6.032588	5.603947	5.6287704
"TC1100013007.hg.1"	9.197952	8.900489	9.047479	9.266089	9.13278	9.148715
"TC1100013008.hg.1"	4.6819906	4.968907	4.8057547	4.696627	5.114889	4.6478972
"TC1100013009.hg.1"	3.9700165	3.9360325	3.568265	3.8669543	3.7658775	3.7798448
"TC1100013012.hg.1"	7.529649	7.1691866	7.436735	6.843305	6.760257	7.3117003
"TC1100013013.hg.1"	4.743377	4.808264	4.861642	4.7042055	4.755319	4.739452
"TC1100013014.hg.1"	4.0365906	4.3450313	4.358818	3.8543692	4.0497723	4.508287
"TC1100013015.hg.1"	5.143853	4.9923735	5.004728	5.1451645	5.199311	5.0199385
"TC1100013016.hg.1"	6.31658	6.8004684	6.404944	6.55355	6.6109996	6.603555
"TC1100013017.hg.1"	6.172549	6.2785406	6.5184317	6.414582	5.851649	5.87711
"TC1100013018.hg.1"	7.8923264	8.099492	8.031441	7.8510337	7.971325	7.931587
"TC1100013020.hg.1"	5.3955026	5.8927307	5.6559005	5.4293175	5.7090745	6.055453
"TC1100013021.hg.1"	9.14368	8.990488	9.064102	9.394234	9.187575	9.343965
"TC1100013022.hg.1"	8.852613	8.720445	8.712136	8.417031	8.28067	8.211251
"TC1100013025.hg.1"	7.6236944	7.7725797	7.7213564	8.159161	8.107358	7.6951265
"TC1100013026.hg.1"	4.5545087	4.784278	4.745666	4.6710286	5.052481	4.4895005
"TC1100013027.hg.1"	10.91107	10.816998	10.879061	10.855501	10.891594	10.827952
"TC1100013028.hg.1"	9.35248	9.342564	9.249321	9.384994	9.240292	9.386601
"TC1100013030.hg.1"	4.9241624	4.942389	4.9241986	5.050725	5.117942	5.0069013
"TC1100013031.hg.1"	7.887402	7.921252	7.7577252	8.013991	7.5816884	7.8875346
"TC1100013032.hg.1"	7.9764977	7.847852	7.865199	7.655637	7.7030296	7.7410965
"TC1100013033.hg.1"	7.1824503	7.0575633	7.118292	6.6494074	6.839423	7.025315
"TC1100013034.hg.1"	5.2563944	5.278324	5.162395	4.962814	4.8620687	5.0212564
"TC1100013035.hg.1"	5.8882675	5.8772407	5.596441	5.619652	5.6740894	5.5085807
"TC1100013036.hg.1"	6.9290843	6.489364	6.633821	6.219398	6.309187	6.14414
"TC1100013037.hg.1"	8.910054	8.963819	8.78035	8.713206	8.620477	8.7069645
"TC1100013038.hg.1"	7.1096077	7.1891637	7.118307	7.115333	7.10675	7.142811
"TC1100013039.hg.1"	8.5821295	8.443225	8.4136715	8.6044035	8.4582815	8.551629
"TC1100013040.hg.1"	7.2960734	7.7070675	7.472186	7.496224	7.223398	7.0273304
"TC1100013041.hg.1"	6.4154186	6.407764	6.445959	6.0428424	6.4151897	6.5842896
"TC1100013042.hg.1"	7.3316426	7.361592	7.2784	7.657255	7.569852	7.683072
"TC1100013043.hg.1"	8.163838	8.292925	8.1830435	8.12916	8.166451	8.211298
"TC1100013044.hg.1"	8.014509	8.184387	7.9711647	8.436859	7.938829	8.045259
"TC1100013045.hg.1"	6.2624288	6.0615277	6.1188936	5.8390336	5.787485	6.1894627
"TC1100013046.hg.1"	5.6938667	5.6367726	6.1056404	5.2006855	5.2145033	5.6951704
"TC1100013047.hg.1"	7.9345565	8.099214	7.886312	8.602734	8.3722925	8.42365
"TC1100013048.hg.1"	8.280189	8.30883	8.2224245	8.383389	8.319705	8.379806
"TC1100013049.hg.1"	6.748103	6.6078773	6.713627	6.5614185	6.7819815	6.806628
"TC1100013050.hg.1"	7.5757146	7.1863365	7.1071067	7.600369	7.505801	7.499715
"TC1100013051.hg.1"	8.156364	7.981939	7.914865	8.166894	8.202866	8.195573
"TC1100013052.hg.1"	9.124394	8.77311	8.942068	9.249874	9.070742	9.167936
"TC1100013053.hg.1"	5.9484496	5.250521	5.388383	5.256768	5.5632024	5.0806017
"TC1100013054.hg.1"	6.67866	6.5376234	6.611082	6.806269	6.7708077	6.6136265
"TC1100013055.hg.1"	5.2220654	5.278567	5.2576127	4.9963393	5.3173485	4.9112782
"TC1100013056.hg.1"	7.5714574	7.6708727	7.495779	7.357039	7.2644053	7.5480204
"TC1100013057.hg.1"	8.186639	8.2026005	8.114452	8.133241	8.020067	8.131447
"TC1100013059.hg.1"	7.9346213	8.014398	8.095779	7.689164	7.8039117	7.6290936
"TC1100013060.hg.1"	8.082255	8.117242	8.071152	7.982296	7.944541	8.077737
"TC1100013061.hg.1"	6.959628	7.265591	7.1287613	7.4064035	7.052668	7.141621
"TC1100013062.hg.1"	4.7784333	4.794678	4.9764132	5.271988	5.1421657	4.975644
"TC1100013063.hg.1"	6.4817047	6.7193565	6.6259866	6.457503	6.6123104	6.584317
"TC1100013064.hg.1"	6.793821	6.981095	6.8046775	6.7470694	6.8391895	6.894328
"TC1100013065.hg.1"	5.0435143	4.6110682	4.8161554	5.0134544	4.5191393	4.600178
"TC1100013066.hg.1"	4.213453	4.6401362	4.17191	4.487856	4.334867	4.1897287
"TC1100013069.hg.1"	5.9337077	6.185453	5.987961	5.986438	6.005071	5.910253
"TC1100013071.hg.1"	8.746572	8.730216	8.762319	8.898654	8.758418	8.866376
"TC1100013072.hg.1"	6.8063703	7.033182	6.698886	6.9504733	6.961228	6.9426703
"TC1100013075.hg.1"	6.3038926	6.228397	6.597167	6.376262	5.90943	6.1133833
"TC1100013080.hg.1"	3.4253507	3.4694316	3.701385	3.7243319	3.3579519	3.734985
"TC1100013081.hg.1"	4.884922	4.734768	5.3264313	5.0994816	5.0105267	5.093459
"TC1100013082.hg.1"	3.460031	3.6754684	3.3251216	4.078706	3.7245142	3.655144
"TC1100013084.hg.1"	7.819321	7.5559483	7.4544787	7.8234706	7.7317095	7.771179
"TC1100013087.hg.1"	7.410848	7.491663	7.468719	7.322274	7.0031204	6.8020196
"TC1100013088.hg.1"	8.103635	8.06662	8.187296	8.576661	8.479752	8.391934
"TC1100013091.hg.1"	8.403335	8.577937	8.412505	8.509519	8.494486	8.531187
"TC1100013092.hg.1"	2.8031087	2.6733816	2.5398436	2.8226085	2.8532183	2.7751558
"TC1100013093.hg.1"	4.164046	4.028203	4.459905	3.8714821	4.1202393	4.3980055
"TC1100013094.hg.1"	7.954815	7.5826488	7.884717	8.010962	7.976829	8.0214205
"TC1100013096.hg.1"	7.870182	7.706667	7.806212	7.911553	7.901342	7.745161
"TC1100013097.hg.1"	9.060204	9.348951	9.306559	8.664834	9.0132265	8.742313
"TC1100013100.hg.1"	10.263731	10.195844	10.1755905	10.376494	10.495972	10.393387
"TC1100013102.hg.1"	6.5212593	6.4589224	6.2556515	5.8174334	6.5976253	6.1943336
"TC1100013103.hg.1"	7.0418844	6.9524975	6.738924	6.7107487	6.9292846	6.696504
"TC1100013108.hg.1"	3.875555	4.075781	4.079009	3.7842185	3.6238241	3.8253295
"TC1100013109.hg.1"	6.390666	6.335407	6.150381	6.0825553	5.880533	6.1468716
"TC1100013110.hg.1"	11.891621	11.866957	11.896048	11.772771	11.899441	11.717586
"TC1100013111.hg.1"	9.159296	9.167072	9.220805	9.45517	9.303581	9.149056
"TC1100013119.hg.1"	6.679629	6.6797	6.5428023	6.5687094	6.67571	6.4213552
"TC1100013121.hg.1"	6.2231345	6.4045796	6.275105	6.888529	6.470935	6.8389635
"TC1100013122.hg.1"	6.4343343	6.536068	6.3872604	6.464107	6.5829315	6.4962454
"TC1100013123.hg.1"	5.1484528	5.292081	5.223627	5.217961	5.292211	5.1452765
"TC1100013126.hg.1"	7.430676	7.6928854	7.440953	7.392781	7.602929	6.993773
"TC1100013127.hg.1"	7.2537675	7.1470203	6.9878087	6.7146497	7.0566406	7.087648
"TC1100013128.hg.1"	5.9274273	6.3025584	6.188837	5.906097	5.945283	6.1412325
"TC1100013129.hg.1"	9.060253	8.946028	8.996601	8.643236	8.771847	8.728766
"TC1100013130.hg.1"	6.9292355	6.7788615	6.85352	6.6771736	6.5045104	6.624086
"TC1100013131.hg.1"	7.960295	7.81581	7.7735353	7.6535516	7.550878	7.6821475
"TC1100013132.hg.1"	5.627114	5.7085085	5.3554254	4.8173842	5.3185916	5.345322
"TC1100013133.hg.1"	4.912992	5.342011	5.1493955	5.0094557	5.000504	5.1830716
"TC1100013134.hg.1"	6.1985	6.2819877	6.4467616	6.0622387	6.242602	6.292067
"TC1100013135.hg.1"	3.7965896	4.390279	3.6866584	3.8945422	3.8472998	3.8949318
"TC1100013138.hg.1"	6.6458154	6.802587	6.727505	6.9468403	6.870209	6.9435396
"TC1100013139.hg.1"	6.141508	5.9817457	5.759258	6.002706	6.005206	6.114702
"TC1100013140.hg.1"	9.28802	9.205596	9.07849	9.370732	9.407766	9.3848295
"TC1100013141.hg.1"	3.5742009	3.892883	3.360801	3.531987	3.8501554	3.5376859
"TC1100013143.hg.1"	3.846795	3.5471997	3.4823134	3.3462543	3.3812258	3.4530814
"TC1100013144.hg.1"	7.5532436	7.605441	7.8077126	7.7935224	7.9720883	7.8342104
"TC1100013145.hg.1"	8.821738	8.760155	8.805348	8.895456	9.010539	8.6558895
"TC1100013146.hg.1"	8.478768	8.4309	8.419139	8.246822	8.22046	8.008729
"TC1100013147.hg.1"	11.289762	11.238547	11.199675	11.462228	11.41208	11.454911
"TC1100013148.hg.1"	8.405918	8.349262	8.624898	8.636445	8.565039	8.5923195
"TC1100013149.hg.1"	6.679775	6.4905868	6.70424	6.9358325	6.683562	6.7084274
"TC1100013150.hg.1"	2.845256	2.8623545	3.1026835	3.002618	3.0023804	2.9497411
"TC1100013152.hg.1"	7.691994	7.5638223	7.5699396	7.8591356	7.6192455	7.7466874
"TC1100013155.hg.1"	4.635111	5.100207	4.7947717	4.8018847	4.732041	4.5785046
"TC1100013156.hg.1"	3.7183716	3.6601827	3.822035	3.6818473	3.648336	3.6634772
"TC1100013157.hg.1"	4.8019576	5.0437446	5.208172	4.9295473	4.5014715	4.973134
"TC1100013160.hg.1"	4.8651295	4.725688	4.947333	4.8706465	4.6159396	5.520594
"TC1100013161.hg.1"	10.580872	10.675223	10.678284	10.565055	10.432516	10.374625
"TC1100013163.hg.1"	8.389954	8.372306	8.562176	8.843337	8.825338	8.711515
"TC1100013164.hg.1"	4.900398	4.9473186	4.9837704	4.8855076	5.262217	5.2762094
"TC1100013165.hg.1"	8.515346	8.620802	8.678296	7.72091	7.6413207	7.4592953
"TC1100013170.hg.1"	12.694905	12.733879	12.6252	12.753991	12.755112	12.769572
"TC1100013171.hg.1"	7.200631	7.066548	7.035191	7.24106	6.890592	7.1828847
"TC1100013172.hg.1"	5.1143913	5.1857405	4.8542147	5.2918315	5.483258	5.5866084
"TC1100013173.hg.1"	9.303126	9.327503	9.278058	9.450631	9.551104	9.371418
"TC1100013174.hg.1"	8.041159	8.002861	7.8962545	7.9895496	7.8565316	8.143474
"TC1100013175.hg.1"	8.364816	8.1935005	8.244133	8.371359	8.304708	8.304957
"TC1100013176.hg.1"	8.477762	8.295398	8.313129	8.560821	8.5511	8.498362
"TC1100013178.hg.1"	7.4573436	7.5121293	7.4909935	7.4847627	7.1194	7.5919805
"TC1100013184.hg.1"	7.833782	7.691322	7.744806	7.7665343	7.5034323	7.7317324
"TC1100013185.hg.1"	9.390476	9.315485	9.236029	9.686597	9.610515	9.686087
"TC1100013186.hg.1"	8.728925	8.872814	8.721971	8.763051	8.788975	8.609831
"TC1100013188.hg.1"	3.2514985	3.2547476	3.499299	2.867255	3.5924962	3.3202763
"TC1100013189.hg.1"	4.2824674	4.348668	4.421789	3.9741848	4.2407312	4.3055377
"TC1100013190.hg.1"	11.169004	11.179688	11.051936	11.1016035	11.144398	11.226221
"TC1100013191.hg.1"	7.2428007	7.383349	7.143254	7.3375716	7.191699	7.2998266
"TC1100013192.hg.1"	6.6508465	6.43901	6.9178805	7.4661474	7.4558487	7.538
"TC1100013193.hg.1"	6.028278	6.629171	6.0174117	5.707567	6.3249726	6.247319
"TC1100013194.hg.1"	7.94096	7.7544546	7.8929625	7.528823	7.365669	7.4102306
"TC1100013196.hg.1"	7.6414585	7.7635846	7.7343373	7.5154805	7.4524326	7.615094
"TC1100013201.hg.1"	7.6795254	7.405853	7.423234	6.929875	7.206171	7.2555847
"TC1100013202.hg.1"	5.9723954	5.967863	6.2211204	5.6773853	6.3059874	5.7009583
"TC1100013203.hg.1"	7.309598	7.3343053	7.282272	7.3665576	7.213428	7.2588305
"TC1100013204.hg.1"	4.282333	4.8190613	4.5608907	4.3090005	4.334424	4.3403616
"TC1100013205.hg.1"	7.5785203	7.4753733	7.54864	7.3219547	7.281559	7.3389244
"TC1100013206.hg.1"	8.335931	8.32346	8.286881	7.9341173	7.8568263	7.9297533
"TC1100013209.hg.1"	7.037031	6.948745	7.146409	7.030923	7.313087	7.141879
"TC1100013221.hg.1"	5.330792	5.55378	5.543359	5.610479	5.3377523	5.273921
"TC1100013222.hg.1"	6.6428585	6.6498637	6.812732	6.077662	6.663905	6.465493
"TC1100013223.hg.1"	3.9044724	3.3433442	3.7522078	3.6560237	3.589522	3.7373824
"TC1100013224.hg.1"	6.1419816	6.643116	6.363319	6.0332313	6.2794228	5.885989
"TC1100013225.hg.1"	4.181642	3.9081414	3.8124223	4.18133	4.1372857	3.7983418
"TC1100013226.hg.1"	7.852509	7.7947826	7.762617	8.183902	8.355167	8.237692
"TC1100013227.hg.1"	4.8239307	4.560195	4.427882	4.6505656	4.573377	4.3460016
"TC1100013228.hg.1"	5.0040007	4.5568967	4.9107847	4.3092885	4.386184	4.196075
"TC1100013229.hg.1"	4.1588383	4.3739552	4.4409003	4.4109797	4.4201717	4.172433
"TC1100013230.hg.1"	9.086277	9.030082	9.086655	9.067713	9.1678	9.2593
"TC11_KI270721v1_random00006432.hg.1"	7.86762	8.0479965	7.5854764	7.819757	7.855372	7.9296646
"TC11_KI270721v1_random00006433.hg.1"	5.015204	4.7218194	4.9820805	4.855442	5.084931	5.1214824
"TC1200006438.hg.1"	7.260255	7.251736	7.1564803	7.0053434	6.9247613	7.0975876
"TC1200006444.hg.1"	7.1496506	7.067283	7.129966	6.899269	7.078189	6.991301
"TC1200006445.hg.1"	5.441947	5.371317	5.8449464	5.1218543	5.3424425	5.4310865
"TC1200006450.hg.1"	8.600886	8.654514	8.477344	8.773353	8.933772	8.856694
"TC1200006454.hg.1"	5.8973193	5.7541685	6.123311	5.633441	6.0715656	5.6597486
"TC1200006457.hg.1"	7.4433336	6.8786035	7.1468153	7.5441666	7.5022106	7.6320114
"TC1200006469.hg.1"	7.3941193	7.2538633	7.3663297	7.51685	7.484527	7.3979797
"TC1200006472.hg.1"	7.736058	7.3739104	7.523563	7.534632	7.624674	7.580155
"TC1200006475.hg.1"	6.9643407	7.0922523	6.7221646	6.7814507	6.861015	6.8650894
"TC1200006503.hg.1"	8.548435	8.380104	8.569638	8.80074	8.484173	8.647915
"TC1200006515.hg.1"	6.5342464	6.5444827	6.375624	6.5236173	6.4487863	6.361868
"TC1200006520.hg.1"	7.7590237	7.7360635	7.6560864	7.84941	7.790518	7.746179
"TC1200006532.hg.1"	3.3989165	3.646789	3.5441906	3.3599095	3.0011177	3.6112182
"TC1200006555.hg.1"	5.7257805	6.168439	5.9450417	5.7426643	5.984529	5.481567
"TC1200006557.hg.1"	7.4605064	7.4796357	7.586324	7.037735	7.1365833	6.9732695
"TC1200006561.hg.1"	7.6303873	7.6197424	7.669503	7.9890714	7.832845	7.765501
"TC1200006570.hg.1"	5.5268006	5.469971	6.099843	5.8064265	5.778206	5.7367277
"TC1200006574.hg.1"	6.7864366	6.76096	6.729512	6.697626	6.586825	6.931085
"TC1200006604.hg.1"	11.670741	11.600071	11.819461	11.009235	11.180844	10.913024
"TC1200006610.hg.1"	5.588044	6.031817	5.8930078	5.4853168	5.8959723	5.941282
"TC1200006616.hg.1"	8.693092	8.789959	8.6108675	8.471428	8.62177	8.655438
"TC1200006627.hg.1"	8.4444895	8.359085	8.319246	8.55163	8.678156	8.428605
"TC1200006629.hg.1"	13.087833	13.105806	13.086183	12.99165	12.959013	12.9871645
"TC1200006640.hg.1"	6.477005	6.316763	6.201939	6.66894	6.4201956	6.566885
"TC1200006643.hg.1"	9.499182	9.243014	9.325184	9.224217	9.0215645	9.284653
"TC1200006644.hg.1"	5.918703	5.2622423	5.733887	5.2808795	5.570437	5.33067
"TC1200006645.hg.1"	3.9341245	3.928793	4.057641	4.2105894	4.008889	4.106225
"TC1200006647.hg.1"	6.7538357	6.8513875	6.737355	6.657798	6.7014017	6.865032
"TC1200006648.hg.1"	7.4705367	7.723175	7.550856	8.002404	7.7808614	7.7926745
"TC1200006649.hg.1"	10.762156	10.724875	10.636978	10.308593	10.310546	10.319997
"TC1200006653.hg.1"	7.45447	7.6079464	7.4806304	6.8033614	6.733011	6.5384784
"TC1200006654.hg.1"	7.2986345	7.3522687	7.2750287	7.613771	7.112691	7.317044
"TC1200006656.hg.1"	8.793355	8.672158	8.716327	8.616127	8.306603	8.377042
"TC1200006657.hg.1"	5.1193013	5.5449142	5.020579	5.322075	5.3560104	5.301145
"TC1200006670.hg.1"	7.209211	7.651199	7.4242387	7.164365	7.1311936	7.272877
"TC1200006672.hg.1"	6.5851374	6.468659	6.5940185	6.5922217	6.4447007	6.4824805
"TC1200006676.hg.1"	5.6609855	5.8905478	5.3637486	5.4507017	5.662702	5.4828553
"TC1200006686.hg.1"	5.065045	4.976864	5.2470536	5.321174	5.0891423	4.9241805
"TC1200006687.hg.1"	3.6955428	3.897016	3.8024697	3.487936	3.8396983	4.0056596
"TC1200006688.hg.1"	3.9854634	3.82865	4.1500053	3.7211478	3.98008	4.0945096
"TC1200006700.hg.1"	7.1361513	7.2505074	6.9136786	7.5293818	7.364731	7.410634
"TC1200006701.hg.1"	7.3859687	7.4091578	7.4445744	7.559044	7.521313	7.4031167
"TC1200006718.hg.1"	3.9220514	4.0520067	4.032411	3.8642633	3.7468626	3.9787865
"TC1200006721.hg.1"	3.4382267	3.5985367	3.657552	3.6571374	3.4434555	3.3153539
"TC1200006730.hg.1"	8.295236	8.128454	8.1340065	8.212423	8.150832	8.078131
"TC1200006736.hg.1"	3.2194808	3.5662246	3.5009737	3.2091174	3.6272516	3.4719546
"TC1200006737.hg.1"	7.852726	7.777832	7.816472	7.4974275	7.7150607	7.78531
"TC1200006738.hg.1"	5.8269825	5.718626	5.1760306	5.137368	4.6136546	4.945692
"TC1200006771.hg.1"	6.499598	6.410067	6.440304	6.5294003	6.5514708	6.3428965
"TC1200006773.hg.1"	2.5617104	2.652013	2.8738303	2.6801534	2.8472686	2.712013
"TC1200006778.hg.1"	4.5061607	3.6713667	3.6976006	3.9461882	3.9030612	3.730065
"TC1200006779.hg.1"	3.069632	3.2715852	3.2505376	3.6746628	3.2581046	3.3981774
"TC1200006781.hg.1"	4.549738	4.232625	4.6642704	4.2036676	4.3513813	4.601115
"TC1200006782.hg.1"	4.419296	4.5906425	4.541685	4.4603295	4.7887816	4.6561093
"TC1200006786.hg.1"	5.076135	5.3105793	5.0496335	4.9067183	4.9684067	4.833985
"TC1200006787.hg.1"	8.590022	8.652896	8.712479	7.8171897	8.011832	7.7694798
"TC1200006788.hg.1"	2.7128005	2.5464668	2.5585592	2.9195223	2.6529343	2.749832
"TC1200006816.hg.1"	5.1535673	5.609457	5.4074163	5.5056252	5.377521	5.797211
"TC1200006838.hg.1"	6.900128	6.945627	6.87115	6.9914184	6.8328824	6.764336
"TC1200006850.hg.1"	9.195516	9.102388	9.132687	9.165956	9.134437	9.119525
"TC1200006862.hg.1"	5.749507	5.389255	5.7798834	5.7695646	5.370499	5.9265504
"TC1200006874.hg.1"	6.445258	6.220212	6.219488	6.263322	5.9212604	6.1397524
"TC1200006881.hg.1"	8.329295	8.456537	8.32399	8.393395	8.392893	8.354978
"TC1200006888.hg.1"	7.3420773	7.3049107	7.544674	7.620342	7.5007052	7.6977205
"TC1200006890.hg.1"	9.578474	9.535726	9.633967	10.014674	9.893691	9.938991
"TC1200006896.hg.1"	9.115448	9.02274	9.021508	8.963875	9.039514	9.011216
"TC1200006905.hg.1"	7.2149506	7.1790137	7.0773926	6.814055	6.6595526	6.902713
"TC1200006909.hg.1"	8.564167	8.606256	8.641335	8.251581	8.111239	8.11319
"TC1200006935.hg.1"	8.646326	8.770719	8.779333	8.648498	8.626086	8.506073
"TC1200006941.hg.1"	4.4277062	4.719794	4.4662604	4.3370433	4.530242	4.651072
"TC1200006946.hg.1"	7.484659	7.577169	7.672778	7.824337	7.7316375	7.9450297
"TC1200006948.hg.1"	6.192212	5.6652913	6.0604496	6.177294	6.1038704	6.0961375
"TC1200006951.hg.1"	3.1578455	3.2013443	3.4361813	3.377325	3.2102904	3.5821004
"TC1200006957.hg.1"	3.7433238	3.4600897	3.6838288	3.3189666	3.6051564	3.3418248
"TC1200006959.hg.1"	2.979347	3.192338	3.1885865	2.9073513	2.7373092	2.881099
"TC1200006966.hg.1"	9.839793	9.97555	9.926463	10.157692	10.146161	10.03062
"TC1200006967.hg.1"	8.893961	8.843278	8.941935	8.876557	8.764532	8.731411
"TC1200006996.hg.1"	3.8928738	3.4288368	3.961398	3.4191658	3.6033328	3.8484223
