"ID_REF"	"GSM2509848"	"GSM2509849"	"GSM2509850"	"GSM2509851"
"TC08001698.hg.1"	7.540555	7.563892	7.65165	7.536195
"TC08001699.hg.1"	6.505916	6.616039	6.719676	6.650935
"TC08001700.hg.1"	6.729738	6.885427	6.886868	6.876075
"TC08001701.hg.1"	4.563499	4.863371	4.556667	4.539331
"TC08001702.hg.1"	7.227859	7.46743	7.45061	7.439024
"TC08001703.hg.1"	6.354706	6.449864	6.487687	6.327597
"TC08001704.hg.1"	6.204406	6.489667	6.432148	6.098139
"TC08001705.hg.1"	6.278169	6.412762	6.382817	6.344282
"TC08001706.hg.1"	6.001813	6.100848	6.117118	5.975007
"TC08001707.hg.1"	5.86104	6.01195	5.881682	6.005836
"TC08001708.hg.1"	5.245777	5.265414	5.183457	5.227078
"TC08001709.hg.1"	5.64516	5.776039	5.744242	5.68465
"TC08001710.hg.1"	4.617232	4.634518	4.529042	4.511543
"TC08001711.hg.1"	6.021531	6.074465	5.983932	5.930184
"TC08001712.hg.1"	5.927869	6.129359	6.005527	6.044662
"TC08001713.hg.1"	7.074814	7.196595	7.075881	7.067459
"TC08001714.hg.1"	7.095341	7.375548	7.274349	7.436378
"TC08001715.hg.1"	5.354811	5.453762	5.419924	5.340102
"TC08001716.hg.1"	5.730638	5.612217	5.67399	5.375222
"TC08001717.hg.1"	7.462976	7.42091	7.533524	7.603434
"TC08001718.hg.1"	4.762056	5.209747	5.245465	5.232564
"TC08001719.hg.1"	7.138425	7.150313	7.181409	7.039383
"TC08001720.hg.1"	7.073125	7.069993	7.215115	7.226768
"TC08001721.hg.1"	9.712063	9.644908	9.772261	9.767502
"TC08001722.hg.1"	7.162903	7.164467	7.143454	7.153147
"TC08001723.hg.1"	9.202001	9.143497	9.077759	9.147043
"TC08001724.hg.1"	6.129521	6.44051	6.173433	6.229569
"TC08001725.hg.1"	2.73709	2.632047	2.596281	2.590872
"TC08001726.hg.1"	6.387761	6.488236	6.283639	6.349232
"TC08001727.hg.1"	4.607815	4.684569	4.430298	4.631961
"TC08001728.hg.1"	6.824047	6.716296	6.732538	6.691092
"TC08001729.hg.1"	7.737068	7.711688	7.686204	7.795577
"TC08001730.hg.1"	3.343705	3.29716	3.123611	3.33388
"TC08001731.hg.1"	5.59784	5.624157	5.602667	5.562056
"TC08001732.hg.1"	7.533967	7.516236	7.531162	7.525913
"TC08001733.hg.1"	8.665867	8.589833	8.643508	8.651039
"TC08001734.hg.1"	4.765883	4.787427	4.792298	4.707357
"TC08001735.hg.1"	6.94095	6.975914	6.922258	6.973621
"TC08001736.hg.1"	5.184653	5.1821	4.99241	5.122963
"TC08001737.hg.1"	8.34035	8.281451	8.520133	8.645844
"TC08001738.hg.1"	7.434689	7.395071	7.275733	7.161773
"TC08001739.hg.1"	6.652489	6.705189	6.773059	6.673997
"TC08001740.hg.1"	6.649374	6.646874	6.762394	6.6569
"TC08001741.hg.1"	6.341892	6.262702	6.389898	6.518224
"TC08001742.hg.1"	8.089731	7.970292	7.960082	8.084546
"TC08001743.hg.1"	8.533188	8.44742	8.324198	8.40748
"TC08001744.hg.1"	8.45956	8.418645	8.33746	8.368311
"TC08001745.hg.1"	7.670867	7.71578	7.545609	7.628232
"TC08001746.hg.1"	5.691577	5.702717	5.70153	5.841017
"TC08001748.hg.1"	8.268299	8.223793	8.134225	8.227465
"TC08001749.hg.1"	7.515472	7.55338	7.640618	7.591671
"TC08001750.hg.1"	8.690316	8.570216	8.458492	8.694361
"TC08001751.hg.1"	7.054482	7.064528	7.081061	7.141824
"TC08001752.hg.1"	6.632718	6.623806	6.695958	6.647491
"TC08001753.hg.1"	5.991397	6.016727	6.066718	5.878079
"TC08001754.hg.1"	6.244173	6.397496	6.351284	6.359924
"TC08001755.hg.1"	7.437262	7.444571	7.359418	7.389803
"TC08001756.hg.1"	6.813162	6.937426	6.926221	6.85227
"TC08001757.hg.1"	6.329674	6.349129	6.276298	6.195796
"TC08001758.hg.1"	6.166346	6.147412	6.256616	6.351368
"TC08001759.hg.1"	4.657656	4.592514	4.804997	4.385276
"TC08001760.hg.1"	6.780983	6.608706	6.750211	6.84069
"TC08001761.hg.1"	6.342305	6.239176	6.371395	6.398468
"TC08001762.hg.1"	11.96309	11.93981	11.88799	11.93774
"TC08001764.hg.1"	6.067635	5.965194	6.204418	6.067155
"TC08001765.hg.1"	7.102404	7.07065	7.122947	7.150643
"TC08001766.hg.1"	3.154877	3.079342	3.061527	2.992885
"TC08001767.hg.1"	4.495547	4.587387	4.495547	4.434204
"TC08001768.hg.1"	7.74203	7.826035	7.729564	7.51306
"TC08001769.hg.1"	5.921526	6.08593	5.933451	5.757674
"TC08001770.hg.1"	4.880689	4.951598	4.846107	4.672483
"TC08001771.hg.1"	3.85038	4.09913	4.064643	3.801795
"TC08001772.hg.1"	4.720917	4.935532	4.792352	4.750473
"TC08001773.hg.1"	10.38837	10.4414	10.48347	10.33592
"TC08001774.hg.1"	3.381453	3.383035	3.431087	3.50687
"TC08001775.hg.1"	4.827571	4.520491	4.568449	4.357749
"TC08001776.hg.1"	4.127301	4.126229	3.891918	3.755237
"TC08001777.hg.1"	2.494785	3.255552	2.82804	2.726996
"TC08001778.hg.1"	3.598104	3.719396	3.62526	3.572083
"TC08001779.hg.1"	4.506405	4.245044	4.441959	4.576749
"TC08001780.hg.1"	4.301193	4.119012	4.180098	4.176397
"TC08001781.hg.1"	4.64528	5.014714	5.00823	4.944907
"TC08001782.hg.1"	3.538048	3.817659	3.382652	3.457884
"TC08001783.hg.1"	4.258778	4.252725	4.250222	4.173457
"TC08001784.hg.1"	5.749835	5.771141	5.426332	5.560512
"TC08001785.hg.1"	6.308458	6.304626	6.148655	6.101323
"TC08001786.hg.1"	4.57892	4.994551	4.966466	4.782795
"TC08001787.hg.1"	5.787033	5.909416	5.871646	5.834619
"TC08001788.hg.1"	3.893077	3.968504	3.849034	3.645896
"TC08001789.hg.1"	3.056209	2.822106	2.877636	3.089051
"TC08001790.hg.1"	3.365667	3.605538	3.506412	3.570179
"TC08001791.hg.1"	4.561156	4.871307	4.639874	4.686542
"TC08001792.hg.1"	4.24299	4.204555	4.120785	4.061898
"TC08001793.hg.1"	4.453885	4.740771	4.561985	4.609181
"TC08001794.hg.1"	3.986664	3.974774	4.18117	4.113223
"TC08001795.hg.1"	3.346302	3.399265	3.112455	3.38243
"TC08001796.hg.1"	3.45225	3.251193	3.475406	3.555936
"TC08001797.hg.1"	3.976242	3.918841	3.912283	3.91213
"TC08001798.hg.1"	3.640644	3.426971	3.599278	3.706144
"TC08001800.hg.1"	6.191035	6.262814	6.296364	6.157681
"TC08001801.hg.1"	5.242612	5.252457	5.158927	5.225998
"TC08001802.hg.1"	4.566487	4.696077	4.297071	4.320184
"TC08001803.hg.1"	3.249674	3.30412	3.3844	3.262611
"TC08001804.hg.1"	5.242107	5.236585	5.325934	5.329738
"TC08001805.hg.1"	4.858749	4.992964	4.933897	5.12492
"TC08001806.hg.1"	3.975115	4.088632	4.137131	4.021343
"TC08001807.hg.1"	3.812289	3.367551	3.24526	3.439122
"TC08001808.hg.1"	3.297576	3.326415	3.148198	3.321696
"TC08001809.hg.1"	3.246139	3.117611	3.140607	3.097075
"TC08001810.hg.1"	2.867051	2.953137	2.933286	3.067347
"TC08001811.hg.1"	8.145857	7.96649	8.385515	8.406096
"TC08001812.hg.1"	3.771422	3.340539	3.545719	3.36594
"TC08001813.hg.1"	3.296497	3.018147	2.83214	2.897282
"TC08001814.hg.1"	3.101666	3.199312	3.087738	3.150454
"TC08001815.hg.1"	5.632493	5.555545	5.008612	5.217136
"TC08001816.hg.1"	6.514473	5.873376	5.659676	5.781183
"TC08001817.hg.1"	3.060597	3.050972	2.937133	2.869274
"TC08001818.hg.1"	3.021653	3.27988	3.195522	3.260596
"TC08001819.hg.1"	3.695529	3.603321	3.666678	3.727885
"TC08001820.hg.1"	5.507576	5.433904	5.637054	5.734628
"TC08001821.hg.1"	5.050524	5.350818	5.51556	5.281825
"TC08001822.hg.1"	3.66576	3.596218	4.227203	4.137469
"TC08001823.hg.1"	3.700381	3.806435	4.517796	3.971723
"TC08001824.hg.1"	3.784837	3.645098	3.809018	3.891181
"TC08001825.hg.1"	3.0345	3.273098	2.888866	2.906798
"TC08001826.hg.1"	3.650743	3.179415	3.598861	3.324455
"TC08001827.hg.1"	3.41092	3.935628	3.47622	3.574323
"TC08001828.hg.1"	3.286682	3.33101	3.269475	3.270762
"TC08001829.hg.1"	3.439815	3.37171	3.505284	3.408098
"TC08001830.hg.1"	4.318633	4.152971	3.956819	3.793927
"TC08001831.hg.1"	4.681405	4.868318	4.764934	4.551972
"TC08001832.hg.1"	4.252488	4.030933	4.03381	4.133038
"TC08001833.hg.1"	7.023955	6.989611	6.920463	6.980619
"TC08001834.hg.1"	4.067757	4.164104	4.115269	4.054705
"TC08001835.hg.1"	8.242798	8.190809	8.392395	8.526934
"TC08001836.hg.1"	2.790008	2.858471	2.739377	2.669355
"TC08001837.hg.1"	3.902823	3.939537	3.823532	3.67487
"TC08001838.hg.1"	5.229506	5.230686	5.06221	5.03027
"TC08001839.hg.1"	5.745094	5.570715	5.653308	5.526526
"TC08001840.hg.1"	4.208663	4.169455	4.06003	4.118812
"TC08001841.hg.1"	4.230438	4.331147	4.359736	4.330253
"TC08001842.hg.1"	4.615262	4.617405	4.828821	4.724238
"TC08001843.hg.1"	4.481408	4.552926	4.458669	4.36709
"TC08001844.hg.1"	5.710701	5.801363	5.743066	5.854223
"TC08001845.hg.1"	5.239909	5.174146	4.830896	5.168736
"TC08001846.hg.1"	4.798135	4.995897	4.898383	4.814473
"TC08001847.hg.1"	8.451396	8.531627	9.419891	9.401632
"TC08001848.hg.1"	4.194857	4.425095	4.312383	4.251475
"TC08001849.hg.1"	3.114801	2.844441	2.761952	2.810932
"TC08001850.hg.1"	5.894215	5.997653	6.13322	6.225384
"TC08001851.hg.1"	4.753944	4.263137	4.483062	4.513919
"TC08001852.hg.1"	7.250799	7.394897	7.366248	7.154217
"TC08001853.hg.1"	4.102042	4.011019	4.019848	3.798086
"TC08001854.hg.1"	3.261882	3.309201	3.230243	3.257932
"TC08001855.hg.1"	3.403146	3.416255	3.412238	3.239538
"TC08001856.hg.1"	6.846179	6.763832	6.535782	6.683255
"TC08001857.hg.1"	6.352923	6.357721	6.154716	6.205082
"TC08001858.hg.1"	3.860303	3.779311	3.8419	3.91442
"TC08001859.hg.1"	2.851317	2.735559	2.803461	2.914067
"TC08001860.hg.1"	2.67111	3.065568	2.868126	2.799377
"TC08001861.hg.1"	3.685476	3.741919	3.793979	3.682585
"TC08001862.hg.1"	7.460111	7.470621	7.982116	8.013969
"TC08001863.hg.1"	3.429645	3.21899	3.132776	3.27809
"TC08001864.hg.1"	6.920893	6.733101	7.222772	7.329812
"TC08001865.hg.1"	3.051586	3.201109	2.930831	2.892712
"TC08001866.hg.1"	4.800934	4.754293	4.957664	4.956487
"TC08001867.hg.1"	6.295202	6.219304	6.175356	6.247605
"TC08001868.hg.1"	2.655853	2.523686	2.435426	2.581024
"TC08001869.hg.1"	3.520957	3.398537	3.636832	3.500648
"TC08001870.hg.1"	2.836707	2.697222	2.892949	2.988166
"TC08001871.hg.1"	3.183832	3.559259	3.264524	3.208751
"TC08001872.hg.1"	3.282519	3.163602	3.191513	3.166766
"TC08001873.hg.1"	2.872525	2.715676	2.685064	2.58344
"TC08001874.hg.1"	2.727581	2.942426	2.865193	2.5965
"TC08001875.hg.1"	7.792922	7.757866	7.937112	7.935429
"TC08001876.hg.1"	8.916393	8.676446	8.396431	8.495667
"TC08001877.hg.1"	4.35146	4.17856	4.008414	3.744955
"TC08001878.hg.1"	2.640595	2.658339	2.36365	2.34557
"TC08001879.hg.1"	3.099909	3.269308	3.052786	3.194434
"TC08001880.hg.1"	2.901527	3.264971	3.344682	3.042444
"TC08001881.hg.1"	5.511503	5.425961	5.498841	5.450565
"TC08001882.hg.1"	4.194168	4.6866	4.259508	4.208258
"TC08001883.hg.1"	4.084524	4.32045	4.330136	4.231828
"TC08001884.hg.1"	8.091133	8.144521	8.307693	8.382923
"TC08001885.hg.1"	4.370819	4.362991	4.321365	4.156265
"TC08001886.hg.1"	6.273049	6.452296	7.189179	7.425866
"TC08001887.hg.1"	10.81895	10.85269	10.85092	10.84711
"TC08001888.hg.1"	3.116762	2.960945	2.90343	2.928419
"TC08001889.hg.1"	3.86105	4.164115	4.002697	4.085918
"TC08001890.hg.1"	2.671463	2.59546	2.569143	2.605517
"TC08001891.hg.1"	3.643391	3.664501	3.637273	3.595057
"TC08001892.hg.1"	3.598619	3.457821	3.301419	3.306003
"TC08001893.hg.1"	2.787181	2.823685	2.808448	2.836766
"TC08001894.hg.1"	3.456048	3.335891	3.379437	3.448647
"TC08001895.hg.1"	5.801836	5.687177	5.464993	5.571736
"TC08001896.hg.1"	7.310676	7.345223	7.440547	7.499048
"TC08001897.hg.1"	7.561237	7.378053	7.385952	7.327268
"TC08001898.hg.1"	8.52337	8.463221	8.072884	8.190558
"TC08001899.hg.1"	2.596595	2.419157	2.547786	2.626009
"TC08001900.hg.1"	3.187566	3.286765	3.012703	2.996197
"TC08001901.hg.1"	3.333156	3.261687	3.188726	3.223658
"TC08001902.hg.1"	3.626363	3.553193	3.609849	3.891468
"TC08001903.hg.1"	9.714818	9.899239	9.74624	9.829041
"TC08001904.hg.1"	3.775467	3.828638	3.691744	3.628968
"TC08001905.hg.1"	3.518981	3.406263	3.297147	3.2273
"TC08001906.hg.1"	5.721828	5.653841	5.971543	6.083903
"TC08001907.hg.1"	3.457194	3.485048	3.410498	3.51567
"TC08001908.hg.1"	3.433227	3.583246	3.376014	3.43652
"TC08001909.hg.1"	3.929998	4.236457	4.016276	3.979884
"TC08001910.hg.1"	3.36712	3.058118	3.296895	3.18877
"TC08001911.hg.1"	3.104098	3.079284	2.969974	3.185009
"TC08001912.hg.1"	3.40837	3.182206	3.434359	3.244977
"TC08001913.hg.1"	2.598544	2.600851	2.534402	2.496297
"TC08001914.hg.1"	3.402623	3.274827	3.216429	3.219071
"TC08001915.hg.1"	3.999475	3.934979	4.092415	4.044933
"TC08001916.hg.1"	6.806954	6.547409	6.587136	6.657335
"TC08001917.hg.1"	2.702602	2.77716	2.525951	2.56242
"TC08001918.hg.1"	5.767256	5.658423	5.805333	5.526748
"TC08001919.hg.1"	4.274179	4.188149	4.387321	4.342599
"TC08001920.hg.1"	2.971735	3.07842	2.955781	2.844957
"TC08001921.hg.1"	2.871355	2.759596	2.759596	2.700081
"TC08001922.hg.1"	3.46444	3.642483	3.50609	3.644853
"TC08001923.hg.1"	3.43433	3.556484	3.795671	3.552733
"TC08001924.hg.1"	3.614984	3.780301	3.912819	3.610481
"TC08001925.hg.1"	7.386011	7.056995	7.021448	7.089327
"TC08001926.hg.1"	4.791796	4.125803	4.166215	3.775102
"TC08001927.hg.1"	3.794092	4.244561	4.277186	3.999267
"TC08001928.hg.1"	5.509635	5.587944	5.611315	5.571456
"TC08001929.hg.1"	4.087696	4.134756	4.06205	4.004957
"TC08001930.hg.1"	4.328969	4.237212	4.086641	3.994137
"TC08001931.hg.1"	2.950396	2.942079	2.967307	2.968994
"TC08001932.hg.1"	4.205714	4.226766	4.374056	4.233536
"TC08001933.hg.1"	4.190192	4.372855	4.132578	4.19616
"TC08001934.hg.1"	4.375256	4.487273	4.456305	4.331547
"TC08001935.hg.1"	2.990288	2.833004	2.786279	2.749939
"TC08001936.hg.1"	3.253196	3.153864	2.948969	3.05478
"TC08001937.hg.1"	5.513406	5.562165	5.436489	5.404405
"TC08001938.hg.1"	3.41783	3.31768	3.225928	3.365819
"TC08001939.hg.1"	2.873103	2.782811	2.616227	2.785969
"TC08001940.hg.1"	7.432966	7.335211	6.471463	6.55881
"TC08001941.hg.1"	3.516783	3.380089	3.489834	3.565838
"TC08001942.hg.1"	3.890663	4.05832	3.805425	3.951406
"TC08001943.hg.1"	3.1437	2.991787	3.030469	2.92664
"TC08001944.hg.1"	4.990627	5.151424	5.259177	4.868919
"TC08001945.hg.1"	2.91027	2.840972	2.873938	2.833035
"TC08001946.hg.1"	3.479135	3.378962	3.266367	3.468712
"TC08001947.hg.1"	4.759706	4.334287	4.36098	4.146967
"TC08001948.hg.1"	2.817362	2.776809	2.658569	2.801215
"TC08001949.hg.1"	3.436998	3.500128	3.429472	3.52464
"TC08001950.hg.1"	3.163692	3.194683	3.208906	3.230867
"TC08001951.hg.1"	3.071986	3.134538	3.038515	3.139446
"TC08001952.hg.1"	3.714168	3.689331	3.639194	3.658421
"TC08001953.hg.1"	3.075972	2.899728	2.757143	2.686701
"TC08001954.hg.1"	4.6529	4.42363	4.555541	4.433053
"TC08001955.hg.1"	2.854296	3.096335	3.283399	2.940681
"TC08001956.hg.1"	3.153341	3.203919	2.955699	3.153232
"TC08001957.hg.1"	2.807028	2.819044	2.761014	2.769492
"TC08001958.hg.1"	5.063313	4.985792	4.602317	4.538819
"TC08001959.hg.1"	3.7472	3.716517	3.772745	3.611082
"TC08001960.hg.1"	2.57311	2.767717	2.52138	2.665195
"TC08001961.hg.1"	2.995507	2.883553	2.682137	2.995507
"TC08001962.hg.1"	3.141059	2.900344	2.91348	2.893931
"TC08001963.hg.1"	8.065672	8.037254	8.119248	8.144527
"TC08001964.hg.1"	4.938008	5.162751	4.9033	4.939364
"TC08001965.hg.1"	3.227959	3.308172	3.373557	3.094714
"TC08001966.hg.1"	3.137918	3.035461	2.977185	2.986806
"TC08001967.hg.1"	3.857652	3.778447	3.794579	3.530709
"TC08001968.hg.1"	3.381849	3.550148	3.260578	3.231323
"TC08001969.hg.1"	2.571047	2.696872	2.625502	2.537842
"TC08001970.hg.1"	3.55664	3.480313	3.4548	3.539662
"TC08001971.hg.1"	3.238524	3.356554	3.141893	3.140826
"TC08001972.hg.1"	2.787588	2.692497	2.620487	2.577287
"TC08001973.hg.1"	4.054738	4.01319	4.029258	3.966282
"TC08001974.hg.1"	2.813618	2.755895	2.810178	2.624579
"TC08001975.hg.1"	4.645201	4.825841	4.818679	4.677502
"TC08001976.hg.1"	4.106994	4.055731	3.892621	3.801747
"TC08001977.hg.1"	3.333579	3.253567	3.234203	3.334243
"TC08001978.hg.1"	8.291911	8.150684	8.118427	8.031889
"TC08001979.hg.1"	3.228402	3.581337	3.668516	3.546184
"TC08001980.hg.1"	3.966416	3.627064	3.799408	3.603165
"TC08001981.hg.1"	2.420674	2.788001	2.403496	2.549531
"TC08001982.hg.1"	3.080889	2.9277	2.923762	3.004618
"TC08001983.hg.1"	3.929703	4.191697	3.688576	3.883153
"TC08001984.hg.1"	3.815678	3.688324	3.736419	3.612839
"TC08001985.hg.1"	4.369365	4.47766	4.972373	5.211792
"TC08001986.hg.1"	3.689777	3.496937	3.851077	3.357665
"TC08001987.hg.1"	3.072025	3.15474	3.100484	3.125222
"TC08001988.hg.1"	7.440311	7.542794	7.757743	7.825258
"TC08001989.hg.1"	5.539999	5.248626	6.060515	5.895411
"TC08001990.hg.1"	5.173325	5.427678	5.436121	5.65957
"TC08001991.hg.1"	4.452038	4.315628	4.44767	4.244721
"TC08001992.hg.1"	3.956421	3.765019	3.705799	3.741854
"TC08001993.hg.1"	3.823731	4.094326	4.342402	4.428059
"TC08001994.hg.1"	2.844222	3.056918	2.497444	2.891816
"TC08001995.hg.1"	3.405969	3.57776	3.484115	3.488732
"TC08001996.hg.1"	3.095273	3.050785	2.734958	2.854791
"TC08001997.hg.1"	3.097046	3.021812	3.032931	3.025887
"TC08001998.hg.1"	3.23069	3.0365	2.870885	2.8963
"TC08001999.hg.1"	3.009733	3.092307	3.147331	2.957968
"TC08002000.hg.1"	3.677466	3.72774	3.497898	3.610918
"TC08002001.hg.1"	6.43564	6.365387	6.268557	6.414571
"TC08002002.hg.1"	3.031091	3.006932	3.247722	3.194519
"TC08002003.hg.1"	3.203081	3.068732	3.099403	2.894038
"TC08002004.hg.1"	3.794183	4.023465	4.027891	3.847918
"TC08002005.hg.1"	3.002886	2.922512	2.980131	2.919345
"TC08002006.hg.1"	2.948857	2.892471	2.709077	2.949576
"TC08002007.hg.1"	2.675075	2.746746	2.618274	2.803326
"TC08002008.hg.1"	10.02658	9.891768	10.09408	10.33756
"TC08002009.hg.1"	2.755939	2.892441	2.581182	2.670068
"TC08002010.hg.1"	2.974	3.094062	2.828924	3.041394
"TC08002011.hg.1"	3.115776	3.164417	3.077301	3.117013
"TC08002012.hg.1"	3.54312	3.429926	3.009666	2.996418
"TC08002013.hg.1"	2.909668	3.009951	2.990008	2.94277
"TC08002014.hg.1"	4.794785	4.842589	4.794456	4.614959
"TC08002015.hg.1"	4.791103	4.755329	4.879488	4.464188
"TC08002016.hg.1"	6.103087	5.969209	6.106656	6.129097
"TC08002017.hg.1"	3.83306	3.99943	3.591563	3.816916
"TC08002018.hg.1"	5.805019	5.587751	5.633114	5.78102
"TC08002019.hg.1"	5.211521	5.165085	5.103967	4.64996
"TC08002020.hg.1"	4.008262	4.051569	4.066387	4.210415
"TC08002021.hg.1"	3.88902	3.582284	3.873768	4.021367
"TC08002022.hg.1"	4.069813	3.979609	3.862667	3.936997
"TC08002023.hg.1"	3.584017	3.772359	3.741691	3.748734
"TC08002024.hg.1"	3.82112	3.77249	3.608532	3.724121
"TC08002025.hg.1"	3.026536	3.125376	3.071866	2.794488
"TC08002026.hg.1"	5.782641	5.970454	6.275362	6.337621
"TC08002027.hg.1"	3.807378	3.747772	3.647383	3.402658
"TC08002028.hg.1"	2.885487	3.187712	2.722597	2.742672
"TC08002029.hg.1"	9.574739	9.514704	9.551201	9.6171
"TC08002030.hg.1"	4.280367	4.094639	3.90257	3.767663
"TC08002031.hg.1"	3.780514	4.170298	3.904748	4.146947
"TC08002032.hg.1"	3.709362	3.540925	3.665468	3.761101
"TC08002033.hg.1"	3.500289	3.370732	3.397544	3.224005
"TC08002034.hg.1"	4.746578	4.756839	4.748944	4.364489
"TC08002035.hg.1"	3.677915	3.635096	4.037663	3.513262
"TC08002036.hg.1"	3.530221	3.605125	3.286946	3.408848
"TC08002037.hg.1"	4.951602	4.751457	4.783219	4.620263
"TC08002038.hg.1"	4.682938	4.612013	4.641482	4.432335
"TC08002039.hg.1"	4.644312	4.560208	4.681367	4.779088
"TC08002040.hg.1"	3.163651	3.108189	3.158469	3.187135
"TC08002041.hg.1"	3.999329	4.164778	4.095878	4.217357
"TC08002042.hg.1"	3.43168	3.339918	3.28844	3.201756
"TC08002043.hg.1"	7.870083	7.645129	7.731947	7.804905
"TC08002044.hg.1"	3.054684	3.211057	3.037997	3.043648
"TC08002045.hg.1"	3.382195	3.240254	3.199559	3.204947
"TC08002046.hg.1"	2.889941	3.138261	2.871144	3.029669
"TC08002047.hg.1"	3.235344	3.175294	3.026992	2.97021
"TC08002048.hg.1"	6.446059	6.620165	6.554264	6.426683
"TC08002049.hg.1"	4.653287	4.636184	4.575652	4.516736
"TC08002050.hg.1"	5.843651	5.992583	5.956585	6.007673
"TC08002051.hg.1"	6.336848	5.649509	5.868084	5.960027
"TC08002052.hg.1"	5.331534	5.034434	5.498297	5.412929
"TC08002053.hg.1"	3.622181	3.644103	3.519253	3.419983
"TC08002054.hg.1"	3.721763	3.715633	3.606167	3.625849
"TC08002055.hg.1"	3.400009	3.660623	3.166787	3.435114
"TC08002056.hg.1"	2.738883	2.993398	2.781233	2.709851
"TC08002057.hg.1"	3.079027	3.279038	3.101951	3.05306
"TC08002058.hg.1"	6.98526	7.112079	7.126756	7.194026
"TC08002059.hg.1"	5.359905	5.930491	5.86169	5.740108
"TC08002060.hg.1"	7.735893	7.482545	7.345773	7.389548
"TC08002061.hg.1"	2.980696	2.905687	2.957068	2.87951
"TC08002062.hg.1"	2.780953	2.748911	2.766551	2.849074
"TC08002063.hg.1"	2.950569	2.994741	2.734812	2.780832
"TC08002064.hg.1"	4.271312	4.133533	4.32083	4.167608
"TC08002065.hg.1"	9.262297	9.383503	9.693383	9.776718
"TC08002066.hg.1"	4.994483	5.007617	5.195607	5.074636
"TC08002067.hg.1"	2.952353	3.036072	3.001046	2.943085
"TC08002068.hg.1"	2.483591	2.483429	2.511105	2.519069
"TC08002069.hg.1"	3.282857	3.409985	3.392294	3.501545
"TC08002070.hg.1"	3.249227	3.152277	3.077455	3.06657
"TC08002071.hg.1"	3.247087	3.133979	2.931898	3.008667
"TC08002072.hg.1"	3.817693	3.825504	3.600486	3.745588
"TC08002073.hg.1"	4.108262	4.059612	4.007234	3.897563
"TC08002074.hg.1"	2.744495	2.750638	2.555032	2.648329
"TC08002075.hg.1"	2.775892	2.70881	2.762307	2.988023
"TC08002076.hg.1"	3.531627	3.372352	3.581637	3.168274
"TC08002077.hg.1"	2.877275	2.836745	2.883538	2.749269
"TC08002078.hg.1"	4.653592	4.579885	4.693026	4.603667
"TC08002079.hg.1"	3.276254	3.265659	3.357064	3.210455
"TC08002080.hg.1"	3.110101	2.785512	2.809103	2.646136
"TC08002081.hg.1"	6.917819	6.729172	6.833792	7.057694
"TC08002082.hg.1"	3.235328	3.303078	3.144165	3.342501
"TC08002083.hg.1"	3.986656	4.189091	3.798272	3.927839
"TC08002084.hg.1"	6.132897	5.988689	6.149778	6.105424
"TC08002085.hg.1"	4.133478	3.466642	3.739636	3.799541
"TC08002086.hg.1"	4.332136	4.190932	4.431452	4.292985
"TC08002087.hg.1"	5.149417	5.050397	5.376861	4.98042
"TC08002088.hg.1"	4.386918	4.437241	4.342683	4.325198
"TC08002089.hg.1"	4.15595	4.131707	4.145983	4.168797
"TC08002090.hg.1"	3.141806	3.141471	3.049531	3.065673
"TC08002091.hg.1"	8.748681	8.662414	8.471694	8.493007
"TC08002092.hg.1"	3.454691	3.778772	3.801107	3.879121
"TC08002093.hg.1"	5.91911	6.06602	6.032105	5.973963
"TC08002094.hg.1"	2.847491	2.961318	2.935161	2.448234
"TC08002095.hg.1"	3.309116	3.375306	3.430526	3.561289
"TC08002096.hg.1"	3.23286	3.05832	3.540411	3.55196
"TC08002097.hg.1"	4.505804	4.318187	4.379941	4.471992
"TC08002098.hg.1"	4.056529	3.810675	4.070246	4.011528
"TC08002099.hg.1"	6.941027	6.88759	6.786198	6.867795
"TC08002100.hg.1"	5.988309	6.118518	5.452359	5.839096
"TC08002101.hg.1"	6.122791	5.778123	5.508321	5.595126
"TC08002102.hg.1"	6.466912	6.162927	6.201322	6.144027
"TC08002103.hg.1"	3.552774	3.505931	3.38293	3.412383
"TC08002104.hg.1"	2.461194	2.509616	2.370309	2.442183
"TC08002105.hg.1"	2.594872	2.667609	3.051455	2.752658
"TC08002106.hg.1"	2.953157	2.865558	2.891242	2.835445
"TC08002107.hg.1"	3.111954	2.978175	3.082358	3.240576
"TC08002108.hg.1"	4.167624	4.081346	4.195238	4.26333
"TC08002109.hg.1"	5.673212	5.768919	5.881367	5.763294
"TC08002110.hg.1"	3.639988	3.106107	3.400998	3.217388
"TC08002111.hg.1"	4.130134	4.124496	4.240524	4.111283
"TC08002112.hg.1"	2.733119	2.681627	2.734722	2.783174
"TC08002113.hg.1"	4.004675	4.149551	4.055218	3.845505
"TC08002114.hg.1"	5.205721	5.321148	5.340756	5.331921
"TC08002115.hg.1"	2.649759	2.83725	2.747314	2.595945
"TC08002116.hg.1"	5.405907	5.40228	5.461143	5.199588
"TC08002117.hg.1"	5.542197	5.489846	5.386653	5.315058
"TC08002118.hg.1"	3.237737	3.317971	3.254659	3.37412
"TC08002119.hg.1"	3.577619	3.46571	3.316952	3.15391
"TC08002120.hg.1"	3.467695	3.421745	3.551839	3.532444
"TC08002121.hg.1"	3.288843	3.276917	3.302866	3.302866
"TC08002122.hg.1"	3.768615	3.509712	3.700167	3.572688
